landmarks,label
"[ 7.77684271e-01  5.94768584e-01 -3.61953539e-07  7.20596671e-01
  5.97495019e-01 -1.64073128e-02  6.61246479e-01  5.87285221e-01
 -3.69084217e-02  6.16817713e-01  6.08572364e-01 -6.08572103e-02
  5.86842120e-01  6.36865199e-01 -8.37870091e-02  6.56759262e-01
  4.32534337e-01 -2.45526880e-02  6.18736565e-01  3.51001889e-01
 -6.43552318e-02  5.87637603e-01  3.49944443e-01 -8.82496238e-02
  5.67275584e-01  3.77355784e-01 -9.96620357e-02  6.93230689e-01
  4.02808696e-01 -3.26228924e-02  6.60901189e-01  4.47229952e-01
 -6.98409826e-02  6.79962993e-01  5.06374955e-01 -7.57180005e-02
  6.98362648e-01  5.13568938e-01 -7.34143034e-02  7.32744813e-01
  4.00101155e-01 -4.54731695e-02  7.04324186e-01  4.69033211e-01
 -7.16371387e-02  7.18417048e-01  5.20333350e-01 -5.89457862e-02
  7.29465663e-01  5.17368734e-01 -4.61677276e-02  7.69826770e-01
  4.09842461e-01 -6.17469549e-02  7.46030688e-01  4.72993821e-01
 -7.25240260e-02  7.50568390e-01  5.15013993e-01 -6.01866432e-02
  7.58143902e-01  5.13075471e-01 -4.78072204e-02]",Oo maa goo turu lobe
"[ 3.40782851e-01  5.77376187e-01  1.36162427e-07  4.03237492e-01
  5.95552683e-01 -1.48063349e-02  4.79543746e-01  5.80385208e-01
 -3.64016816e-02  5.34177899e-01  5.98586202e-01 -6.29418269e-02
  5.59105515e-01  6.41832769e-01 -8.96749347e-02  4.76233035e-01
  4.23291862e-01 -1.69825014e-02  5.09864151e-01  3.55335891e-01
 -4.88691889e-02  5.40749907e-01  3.48891109e-01 -6.45912290e-02
  5.61714292e-01  3.68721604e-01 -7.14357495e-02  4.42838550e-01
  3.94222915e-01 -2.70289630e-02  4.94821668e-01  4.32329178e-01
 -6.42660186e-02  4.60238755e-01  5.06235182e-01 -6.44372255e-02
  4.34067398e-01  5.16566873e-01 -5.48348166e-02  4.06696379e-01
  3.85399342e-01 -4.10296805e-02  4.53338325e-01  4.47665006e-01
 -7.95217454e-02  4.23262417e-01  5.07940710e-01 -6.68540671e-02
  4.00614500e-01  5.09172320e-01 -4.80221882e-02  3.69070411e-01
  3.86723280e-01 -5.66319749e-02  4.10565913e-01  4.33176756e-01
 -7.54515752e-02  3.95724207e-01  4.83213782e-01 -5.98037578e-02
  3.79068196e-01  4.87651139e-01 -4.22832668e-02]",Oo maa goo turu lobe
"[ 7.78819978e-01  6.01718962e-01 -3.71617631e-07  7.23005414e-01
  6.02306128e-01 -1.61753949e-02  6.63257778e-01  5.89016676e-01
 -3.64117175e-02  6.17651939e-01  6.08617723e-01 -6.04528151e-02
  5.87831974e-01  6.36266232e-01 -8.39519352e-02  6.57946348e-01
  4.34460342e-01 -2.22255196e-02  6.19671166e-01  3.54749680e-01
 -6.26354292e-02  5.88397443e-01  3.50034952e-01 -8.80272016e-02
  5.69176197e-01  3.76869977e-01 -1.00220598e-01  6.93397999e-01
  4.03127670e-01 -3.07063218e-02  6.64062679e-01  4.47193235e-01
 -6.94028065e-02  6.79966092e-01  5.10950327e-01 -7.72403106e-02
  6.95333838e-01  5.26504993e-01 -7.50912800e-02  7.33357012e-01
  4.00307685e-01 -4.39758450e-02  7.07075536e-01  4.71470684e-01
 -7.22460300e-02  7.20040917e-01  5.24280488e-01 -6.16801493e-02
  7.30302513e-01  5.26441872e-01 -4.90382686e-02  7.71360755e-01
  4.11642104e-01 -6.05101548e-02  7.49505281e-01  4.76689428e-01
 -7.30146393e-02  7.54150510e-01  5.19310415e-01 -6.14273287e-02
  7.62309313e-01  5.19841075e-01 -4.86477762e-02]",Oo maa goo turu lobe
"[ 3.40929359e-01  5.78103900e-01  1.36776649e-07  4.03424799e-01
  5.95440865e-01 -1.45977866e-02  4.79005545e-01  5.81312776e-01
 -3.64220478e-02  5.33228278e-01  5.98208904e-01 -6.31794930e-02
  5.57939589e-01  6.37655497e-01 -9.00752544e-02  4.76863205e-01
  4.23538208e-01 -1.80094615e-02  5.09104013e-01  3.54726940e-01
 -5.06369993e-02  5.40375233e-01  3.47926289e-01 -6.66742772e-02
  5.61731458e-01  3.66792947e-01 -7.35344216e-02  4.43280756e-01
  3.94771636e-01 -2.83336900e-02  4.94846970e-01  4.32729959e-01
 -6.57341406e-02  4.60430384e-01  5.07316887e-01 -6.52361289e-02
  4.34918463e-01  5.16485989e-01 -5.52294515e-02  4.06992704e-01
  3.85860354e-01 -4.25795317e-02  4.53877687e-01  4.46730286e-01
 -8.20074156e-02  4.23252761e-01  5.08741915e-01 -6.83066621e-02
  4.00491416e-01  5.09858847e-01 -4.85953353e-02  3.69055688e-01
  3.86963010e-01 -5.83235174e-02  4.11204010e-01  4.32642579e-01
 -7.79969916e-02  3.95366609e-01  4.83778447e-01 -6.16122596e-02
  3.77956212e-01  4.88177747e-01 -4.33862694e-02]",Oo maa goo turu lobe
"[ 7.80542731e-01  6.02703929e-01 -3.48642800e-07  7.24075675e-01
  6.02989674e-01 -1.68726277e-02  6.63096428e-01  5.88940024e-01
 -3.75090912e-02  6.17087185e-01  6.09646618e-01 -6.17083907e-02
  5.86771905e-01  6.37834311e-01 -8.49349052e-02  6.57144308e-01
  4.35413837e-01 -2.23574173e-02  6.19449079e-01  3.53946030e-01
 -6.33066893e-02  5.89152634e-01  3.50610226e-01 -8.79814178e-02
  5.70997655e-01  3.80246550e-01 -9.93665829e-02  6.93224728e-01
  4.04577196e-01 -3.08893956e-02  6.62086546e-01  4.42716300e-01
 -7.02561364e-02  6.79352403e-01  5.07992864e-01 -7.70581514e-02
  6.96586251e-01  5.23965240e-01 -7.38337040e-02  7.33226895e-01
  4.01314020e-01 -4.45706770e-02  7.05823421e-01  4.69532430e-01
 -7.31291398e-02  7.19355106e-01  5.23692667e-01 -6.20506033e-02
  7.30144382e-01  5.24349213e-01 -4.90476787e-02  7.71417797e-01
  4.11807448e-01 -6.15653433e-02  7.48345912e-01  4.76928115e-01
 -7.33042434e-02  7.53467202e-01  5.20178676e-01 -6.13545552e-02
  7.61613548e-01  5.18893659e-01 -4.86394949e-02]",Oo maa goo turu lobe
"[ 3.50927353e-01  5.83945274e-01  1.38806129e-07  4.10565853e-01
  5.97866058e-01 -1.45783052e-02  4.83945101e-01  5.83239615e-01
 -3.53987217e-02  5.35611570e-01  6.01342320e-01 -6.06441610e-02
  5.60911596e-01  6.39863610e-01 -8.60711262e-02  4.78456497e-01
  4.27081555e-01 -2.10702866e-02  5.10879636e-01  3.55748802e-01
 -5.30085377e-02  5.42392135e-01  3.51485610e-01 -6.99874461e-02
  5.64365089e-01  3.71496379e-01 -7.77588934e-02  4.44889873e-01
  3.97911727e-01 -3.01968995e-02  4.92559403e-01  4.36994374e-01
 -6.70268536e-02  4.62867379e-01  5.10976851e-01 -6.84521794e-02
  4.37919229e-01  5.26517034e-01 -6.05993383e-02  4.08203542e-01
  3.88985008e-01 -4.26781252e-02  4.53016192e-01  4.49082822e-01
 -8.05444196e-02  4.25777614e-01  5.10755241e-01 -6.85516521e-02
  4.03620273e-01  5.17663479e-01 -5.05599454e-02  3.69931757e-01
  3.89909446e-01 -5.66216819e-02  4.11464542e-01  4.34790671e-01
 -7.59857595e-02  3.97889197e-01  4.85796332e-01 -6.09593913e-02
  3.81076336e-01  4.93802547e-01 -4.37834375e-02]",Oo maa goo turu lobe
"[ 7.81054497e-01  6.04233563e-01 -3.47242775e-07  7.23725438e-01
  6.04529023e-01 -1.77307259e-02  6.62517428e-01  5.91517508e-01
 -3.85777093e-02  6.15928769e-01  6.15336239e-01 -6.27623275e-02
  5.86023450e-01  6.42102659e-01 -8.57804716e-02  6.58705950e-01
  4.36161488e-01 -2.41282377e-02  6.20985270e-01  3.55349004e-01
 -6.46132901e-02  5.91154397e-01  3.51932883e-01 -8.89281705e-02
  5.74233115e-01  3.81285757e-01 -1.00126371e-01  6.95373178e-01
  4.05358493e-01 -3.17104608e-02  6.65895224e-01  4.54535931e-01
 -6.99509680e-02  6.84945464e-01  5.13455629e-01 -7.64408931e-02
  7.02866018e-01  5.22209585e-01 -7.35413060e-02  7.36132741e-01
  4.03312951e-01 -4.42601331e-02  7.09331155e-01  4.74603444e-01
 -7.06068650e-02  7.22956836e-01  5.24993241e-01 -5.77943474e-02
  7.33171999e-01  5.20362198e-01 -4.42813262e-02  7.74475813e-01
  4.14501011e-01 -6.03770539e-02  7.52053976e-01  4.80820179e-01
 -7.13418722e-02  7.57387996e-01  5.21783769e-01 -5.84012754e-02
  7.65598536e-01  5.16884089e-01 -4.47519533e-02]",Oo maa goo turu lobe
"[ 3.48578155e-01  5.83084166e-01  1.45688816e-07  4.09647405e-01
  5.98367214e-01 -1.42674372e-02  4.83712196e-01  5.82707286e-01
 -3.54369693e-02  5.35898030e-01  6.00282490e-01 -6.15233704e-02
  5.61206102e-01  6.39316797e-01 -8.78856406e-02  4.77080494e-01
  4.25536513e-01 -1.82192679e-02  5.10378122e-01  3.56324762e-01
 -4.98998426e-02  5.41380107e-01  3.50449979e-01 -6.63013086e-02
  5.63522995e-01  3.69481921e-01 -7.36093894e-02  4.43700343e-01
  3.96443009e-01 -2.78237499e-02  4.93123710e-01  4.35486376e-01
 -6.38305768e-02  4.63681608e-01  5.09398282e-01 -6.52642548e-02
  4.38819200e-01  5.21744668e-01 -5.75645491e-02  4.07415390e-01
  3.88259768e-01 -4.09481749e-02  4.54405069e-01  4.47416812e-01
 -7.84173235e-02  4.26998198e-01  5.10490358e-01 -6.64426684e-02
  4.04111564e-01  5.15539110e-01 -4.86278571e-02  3.69075090e-01
  3.90060574e-01 -5.55427633e-02  4.12335157e-01  4.35692549e-01
 -7.38457814e-02  3.98633182e-01  4.87418890e-01 -5.82050793e-02
  3.80813837e-01  4.94203359e-01 -4.08255830e-02]",Oo maa goo turu lobe
"[ 7.81799376e-01  6.02238595e-01 -3.48392092e-07  7.25245774e-01
  6.04038835e-01 -1.87058505e-02  6.63961411e-01  5.91950119e-01
 -3.96780074e-02  6.16979957e-01  6.15383089e-01 -6.36018217e-02
  5.86494863e-01  6.41099453e-01 -8.62309113e-02  6.58542693e-01
  4.37660575e-01 -2.54486855e-02  6.20934844e-01  3.56329858e-01
 -6.57407939e-02  5.91446459e-01  3.53615642e-01 -8.99725854e-02
  5.74154854e-01  3.82939458e-01 -1.01338692e-01  6.95249498e-01
  4.05596137e-01 -3.23664956e-02  6.65857255e-01  4.53318179e-01
 -7.04061538e-02  6.85216665e-01  5.12121558e-01 -7.71294013e-02
  7.03507483e-01  5.21415532e-01 -7.48400390e-02  7.35898614e-01
  4.02989566e-01 -4.42828573e-02  7.09124804e-01  4.72959369e-01
 -7.06723183e-02  7.22934306e-01  5.23534834e-01 -5.85356802e-02
  7.33513355e-01  5.19651711e-01 -4.58309092e-02  7.74290442e-01
  4.13996905e-01 -5.97931035e-02  7.51767099e-01  4.80067521e-01
 -7.09411204e-02  7.56624103e-01  5.21742105e-01 -5.88192157e-02
  7.64412165e-01  5.17989516e-01 -4.61147875e-02]",Oo maa goo turu lobe
"[ 3.43394667e-01  5.80972016e-01  1.23173322e-07  4.06424463e-01
  5.98558128e-01 -1.33856712e-02  4.82486308e-01  5.83504915e-01
 -3.38959657e-02  5.36169112e-01  6.03305399e-01 -5.95360696e-02
  5.63964307e-01  6.47099972e-01 -8.54033679e-02  4.76847231e-01
  4.27503794e-01 -1.68079212e-02  5.10801136e-01  3.59712869e-01
 -4.77627292e-02  5.41130662e-01  3.55080009e-01 -6.31481782e-02
  5.62954247e-01  3.74536216e-01 -6.99011013e-02  4.43649381e-01
  3.98401737e-01 -2.69654132e-02  4.96091366e-01  4.38382536e-01
 -6.31075948e-02  4.64554489e-01  5.09799480e-01 -6.42583147e-02
  4.38943416e-01  5.19294083e-01 -5.59859388e-02  4.08762276e-01
  3.89733851e-01 -4.06942926e-02  4.55984205e-01  4.53754812e-01
 -7.72305876e-02  4.27040070e-01  5.11566699e-01 -6.59042373e-02
  4.04524595e-01  5.12106001e-01 -4.87202927e-02  3.72552872e-01
  3.91328663e-01 -5.59838153e-02  4.15164441e-01  4.40286279e-01
 -7.29641691e-02  4.00366068e-01  4.88976002e-01 -5.79296723e-02
  3.83335769e-01  4.93325293e-01 -4.13539410e-02]",Oo maa goo turu lobe
"[ 7.78359473e-01  6.02257311e-01 -3.64210422e-07  7.22774625e-01
  6.03787541e-01 -1.89438574e-02  6.63880467e-01  5.92963517e-01
 -4.09523100e-02  6.16570175e-01  6.17176831e-01 -6.58842921e-02
  5.83437681e-01  6.41995668e-01 -8.96433219e-02  6.59442961e-01
  4.39563453e-01 -2.82671098e-02  6.23751163e-01  3.56882095e-01
 -6.95476681e-02  5.92319429e-01  3.53916883e-01 -9.43513438e-02
  5.72398365e-01  3.81832957e-01 -1.05963752e-01  6.95762575e-01
  4.07523423e-01 -3.51784080e-02  6.67890549e-01  4.59280133e-01
 -7.41817355e-02  6.85446262e-01  5.20224214e-01 -8.09875354e-02
  7.02406108e-01  5.31914294e-01 -7.85193592e-02  7.36013174e-01
  4.05501723e-01 -4.67975549e-02  7.09915757e-01  4.82306182e-01
 -7.44981915e-02  7.24241555e-01  5.32699823e-01 -6.22443482e-02
  7.34773457e-01  5.31197786e-01 -4.90554683e-02  7.73651779e-01
  4.16906476e-01 -6.19722009e-02  7.53602862e-01  4.89149302e-01
 -7.50406310e-02  7.58962274e-01  5.29728949e-01 -6.35157079e-02
  7.66396582e-01  5.26850998e-01 -5.06221913e-02]",Oo maa goo turu lobe
"[ 3.44037205e-01  5.79642773e-01  1.42487991e-07  4.06413198e-01
  5.99181533e-01 -1.44976825e-02  4.82552916e-01  5.85054517e-01
 -3.56221683e-02  5.36286473e-01  6.05805874e-01 -6.15705885e-02
  5.63015282e-01  6.49776042e-01 -8.77223164e-02  4.79141116e-01
  4.27723259e-01 -1.85079984e-02  5.12149870e-01  3.58766258e-01
 -5.06793410e-02  5.42751193e-01  3.53470862e-01 -6.66289255e-02
  5.63988388e-01  3.73657942e-01 -7.35947266e-02  4.45742726e-01
  3.97899121e-01 -2.83706356e-02  4.97708708e-01  4.38312083e-01
 -6.54333606e-02  4.64644343e-01  5.11011958e-01 -6.57272637e-02
  4.38932002e-01  5.21008432e-01 -5.66846505e-02  4.09968257e-01
  3.88747662e-01 -4.20708805e-02  4.56937671e-01  4.53333139e-01
 -8.03141743e-02  4.27047133e-01  5.12435436e-01 -6.79868907e-02
  4.04365867e-01  5.13510883e-01 -4.97476049e-02  3.72778654e-01
  3.89998436e-01 -5.73004000e-02  4.15301830e-01  4.39276963e-01
 -7.60950819e-02  3.99968743e-01  4.88559484e-01 -6.08639382e-02
  3.83176208e-01  4.92306113e-01 -4.38520350e-02]",Oo maa goo turu lobe
"[ 7.76990175e-01  6.01314723e-01 -3.59155450e-07  7.22412884e-01
  6.03518784e-01 -1.88847966e-02  6.64575517e-01  5.92806339e-01
 -4.07724380e-02  6.17869914e-01  6.14704967e-01 -6.55356944e-02
  5.86001754e-01  6.39215350e-01 -8.91764984e-02  6.59684062e-01
  4.38822478e-01 -2.82713473e-02  6.22807682e-01  3.57306153e-01
 -6.93573728e-02  5.91205239e-01  3.53793234e-01 -9.38429832e-02
  5.71079552e-01  3.81318033e-01 -1.05183825e-01  6.95785403e-01
  4.07704890e-01 -3.49301510e-02  6.66688859e-01  4.58568126e-01
 -7.28072375e-02  6.84400320e-01  5.19511521e-01 -7.87674412e-02
  7.01392829e-01  5.30454993e-01 -7.59037957e-02  7.35830963e-01
  4.06145453e-01 -4.63056862e-02  7.09258378e-01  4.81690973e-01
 -7.32280686e-02  7.23113298e-01  5.32671809e-01 -6.04294576e-02
  7.33438790e-01  5.31878471e-01 -4.70364764e-02  7.73449481e-01
  4.18107897e-01 -6.12691343e-02  7.53220558e-01  4.89258647e-01
 -7.38832876e-02  7.58301735e-01  5.30224085e-01 -6.20831624e-02
  7.65541553e-01  5.28153896e-01 -4.90859784e-02]",Oo maa goo turu lobe
"[ 3.45857948e-01  5.86519241e-01  1.23351896e-07  4.08390015e-01
  5.97292364e-01 -1.01402458e-02  4.81435567e-01  5.80585420e-01
 -2.97415517e-02  5.34483671e-01  5.98424435e-01 -5.50064147e-02
  5.59432507e-01  6.41006410e-01 -8.05432871e-02  4.74309653e-01
  4.22823697e-01 -1.40736029e-02  5.08864582e-01  3.59163344e-01
 -4.49732691e-02  5.40014744e-01  3.57864797e-01 -6.24755211e-02
  5.63373208e-01  3.77826631e-01 -7.10555092e-02  4.42915291e-01
  3.96792889e-01 -2.57509109e-02  4.98241842e-01  4.46003884e-01
 -6.12472445e-02  4.67042446e-01  5.11538863e-01 -6.45511597e-02
  4.41053510e-01  5.17387390e-01 -5.84847219e-02  4.09366935e-01
  3.90353769e-01 -4.05040830e-02  4.61467415e-01  4.56291497e-01
 -7.61203170e-02  4.32321429e-01  5.11618435e-01 -6.56278431e-02
  4.09103692e-01  5.12334049e-01 -4.92326319e-02  3.75356257e-01
  3.94694179e-01 -5.65835536e-02  4.21900749e-01  4.42630470e-01
 -7.39272535e-02  4.07448739e-01  4.90039945e-01 -5.93440309e-02
  3.90522361e-01  4.96366829e-01 -4.28699702e-02]",Oo maa goo turu lobe
"[ 7.80196548e-01  6.05902612e-01 -3.51380265e-07  7.18961537e-01
  6.04740560e-01 -1.26053737e-02  6.57540321e-01  5.91492832e-01
 -3.24427933e-02  6.09692633e-01  6.13183260e-01 -5.62082566e-02
  5.76118469e-01  6.37253642e-01 -7.94191211e-02  6.66213095e-01
  4.36316609e-01 -2.25276295e-02  6.31377220e-01  3.57038796e-01
 -6.01285174e-02  5.97075760e-01  3.50348651e-01 -8.36744830e-02
  5.72082818e-01  3.74511749e-01 -9.59509462e-02  7.02428222e-01
  4.07869637e-01 -3.23994048e-02  6.61820412e-01  4.61122245e-01
 -6.81626648e-02  6.78595245e-01  5.17343998e-01 -7.47224391e-02
  6.97517633e-01  5.24183512e-01 -7.38565996e-02  7.40460277e-01
  4.09023523e-01 -4.63022925e-02  7.03210652e-01  4.86563057e-01
 -7.03135729e-02  7.19171226e-01  5.30650735e-01 -5.79887554e-02
  7.33132362e-01  5.24176061e-01 -4.68682088e-02  7.74679124e-01
  4.24429566e-01 -6.32875040e-02  7.43974268e-01  4.93052125e-01
 -7.48372674e-02  7.51526177e-01  5.29814184e-01 -6.33725449e-02
  7.63404429e-01  5.24809718e-01 -5.19058518e-02]",Oo maa goo turu lobe
"[ 3.41943443e-01  5.85575402e-01  1.20410974e-07  4.06400949e-01
  5.97906411e-01 -1.09010646e-02  4.81742471e-01  5.82100928e-01
 -3.10894679e-02  5.36463916e-01  6.00971341e-01 -5.68884648e-02
  5.62842369e-01  6.45055950e-01 -8.28399584e-02  4.73315477e-01
  4.24983978e-01 -1.49222733e-02  5.09050369e-01  3.58862162e-01
 -4.67049032e-02  5.40255964e-01  3.56903493e-01 -6.42285794e-02
  5.63827813e-01  3.78376424e-01 -7.23610893e-02  4.42167252e-01
  3.97606969e-01 -2.59186868e-02  4.98941362e-01  4.45022494e-01
 -6.28560483e-02  4.66361433e-01  5.11192262e-01 -6.64258078e-02
  4.38512564e-01  5.19570947e-01 -5.95591180e-02  4.09225345e-01
  3.89851183e-01 -4.00396027e-02  4.60556775e-01  4.57920313e-01
 -7.60039911e-02  4.30975735e-01  5.12641072e-01 -6.62106127e-02
  4.07975137e-01  5.13881445e-01 -4.96365838e-02  3.76300156e-01
  3.92764449e-01 -5.55673130e-02  4.21747267e-01  4.43428725e-01
 -7.19307512e-02  4.07089442e-01  4.90545899e-01 -5.73739409e-02
  3.90826821e-01  4.96764928e-01 -4.06201929e-02]",Oo maa goo turu lobe
"[ 7.81797349e-01  6.03566766e-01 -3.33438123e-07  7.19891429e-01
  6.02924943e-01 -1.34155322e-02  6.57772303e-01  5.91404498e-01
 -3.43181975e-02  6.09537125e-01  6.12546027e-01 -5.87366633e-02
  5.75873196e-01  6.36738300e-01 -8.22002441e-02  6.66070580e-01
  4.36211318e-01 -2.60362215e-02  6.29664958e-01  3.54887605e-01
 -6.43141940e-02  5.95360041e-01  3.50329101e-01 -8.84647518e-02
  5.71459949e-01  3.77839148e-01 -1.01226345e-01  7.02093780e-01
  4.07998234e-01 -3.52711380e-02  6.61169827e-01  4.62366194e-01
 -7.09250346e-02  6.79296970e-01  5.15026093e-01 -7.75242224e-02
  6.99804783e-01  5.20607829e-01 -7.73992240e-02  7.39404738e-01
  4.09349889e-01 -4.84507456e-02  7.01489210e-01  4.85371113e-01
 -7.03768581e-02  7.17275560e-01  5.27716577e-01 -5.72672300e-02
  7.31694520e-01  5.21418452e-01 -4.67610992e-02  7.72586763e-01
  4.24894005e-01 -6.50142804e-02  7.41802454e-01  4.95082170e-01
 -7.58872926e-02  7.49265790e-01  5.29713452e-01 -6.48327693e-02
  7.61040986e-01  5.23674548e-01 -5.40280379e-02]",Oo maa goo turu lobe
"[ 3.43956590e-01  5.87462425e-01  9.55338422e-08  4.07315224e-01
  5.92196226e-01  8.39934335e-04  4.73663390e-01  5.72823286e-01
 -1.40363155e-02  5.21492183e-01  5.89451015e-01 -3.66291553e-02
  5.52762151e-01  6.23384833e-01 -5.92079163e-02  4.66457605e-01
  4.15130138e-01 -4.92446451e-03  5.00540197e-01  3.50538820e-01
 -3.34194787e-02  5.35511255e-01  3.54127645e-01 -4.90014888e-02
  5.58869481e-01  3.77414674e-01 -5.64522371e-02  4.39117163e-01
  3.95372570e-01 -2.12404709e-02  5.04936218e-01  4.45952296e-01
 -5.41476682e-02  4.82029647e-01  5.10832429e-01 -5.76416403e-02
  4.56618845e-01  5.12058914e-01 -5.29195480e-02  4.12777543e-01
  3.93008530e-01 -3.97259593e-02  4.74510014e-01  4.60243493e-01
 -7.31372908e-02  4.46827710e-01  5.16109467e-01 -6.31762967e-02
  4.20824260e-01  5.11594892e-01 -4.81971279e-02  3.86861086e-01
  4.01977867e-01 -5.85070364e-02  4.41565990e-01  4.53549653e-01
 -7.61231333e-02  4.25471067e-01  4.97689009e-01 -6.27386793e-02
  4.03264612e-01  4.96298999e-01 -4.74473611e-02]",Oo maa goo turu lobe
"[ 7.78740466e-01  6.05869412e-01 -3.32892654e-07  7.14802742e-01
  5.99200189e-01 -9.47352592e-03  6.53791428e-01  5.80246329e-01
 -2.78796442e-02  6.08036280e-01  5.87852001e-01 -5.04628383e-02
  5.70755124e-01  6.04357421e-01 -7.21759051e-02  6.67071521e-01
  4.28350031e-01 -1.85325313e-02  6.32592440e-01  3.54278326e-01
 -4.93012965e-02  5.98510325e-01  3.46637607e-01 -6.71180263e-02
  5.74551880e-01  3.70232433e-01 -7.61996359e-02  7.03136444e-01
  4.08761144e-01 -2.93175578e-02  6.53267384e-01  4.63069886e-01
 -5.80810308e-02  6.66576684e-01  5.12165070e-01 -6.08558208e-02
  6.84185565e-01  5.12562215e-01 -5.87538444e-02  7.37970352e-01
  4.17135030e-01 -4.34756726e-02  6.90338135e-01  4.94293571e-01
 -6.19472079e-02  7.05636442e-01  5.29920995e-01 -4.76208963e-02
  7.19133019e-01  5.17957687e-01 -3.66865993e-02  7.67422974e-01
  4.38685864e-01 -6.03580698e-02  7.26241410e-01  5.07810831e-01
 -6.89789280e-02  7.37179816e-01  5.32257438e-01 -5.62121123e-02
  7.50758588e-01  5.17783821e-01 -4.45929207e-02]",Oo maa goo turu lobe
"[ 3.35368872e-01  5.85222960e-01 -7.42548707e-08  4.08110201e-01
  5.90304732e-01  1.73760056e-02  4.68904376e-01  5.65311432e-01
  1.30403154e-02  5.13408482e-01  5.74740589e-01 -1.68276974e-03
  5.45192599e-01  6.02056146e-01 -1.69246849e-02  4.55973327e-01
  4.03897345e-01  1.36269806e-02  4.92003798e-01  3.42877269e-01
 -1.04838861e-02  5.27693033e-01  3.44807386e-01 -2.14211065e-02
  5.50126195e-01  3.68080676e-01 -2.57107504e-02  4.33497399e-01
  3.86859477e-01 -1.04709733e-02  5.11326432e-01  4.35465395e-01
 -3.93904001e-02  4.85906005e-01  5.05061448e-01 -3.85924280e-02
  4.56972420e-01  5.06145537e-01 -3.05239893e-02  4.13524240e-01
  3.90081048e-01 -3.62353250e-02  4.83976066e-01  4.54923898e-01
 -6.86431751e-02  4.53307986e-01  5.18168390e-01 -5.70020750e-02
  4.25204277e-01  5.11708617e-01 -4.10218015e-02  3.94125283e-01
  4.08290088e-01 -6.06211945e-02  4.51291710e-01  4.54188198e-01
 -7.90098310e-02  4.32062924e-01  5.03909707e-01 -6.51955828e-02
  4.06976908e-01  5.03749788e-01 -5.00134602e-02]",Oo maa goo turu lobe
"[ 7.78742194e-01  6.11419737e-01 -3.23156030e-07  7.11309493e-01
  5.98830342e-01 -8.96239374e-03  6.55207694e-01  5.72048903e-01
 -2.82943286e-02  6.10552967e-01  5.76982319e-01 -5.24918735e-02
  5.68870842e-01  5.95244288e-01 -7.55586475e-02  6.72658563e-01
  4.20268059e-01 -1.60376485e-02  6.32156193e-01  3.49102259e-01
 -4.68617491e-02  5.93735278e-01  3.41779739e-01 -6.23617880e-02
  5.68286777e-01  3.65119964e-01 -7.03224093e-02  7.04131544e-01
  4.06287014e-01 -2.86293607e-02  6.35502875e-01  4.58606511e-01
 -5.69290593e-02  6.52752757e-01  5.14547408e-01 -5.59503622e-02
  6.76000655e-01  5.14436543e-01 -5.14245965e-02  7.34070063e-01
  4.20090497e-01 -4.52638492e-02  6.73350036e-01  4.98421043e-01
 -6.56012073e-02  6.94724977e-01  5.37550092e-01 -4.90986295e-02
  7.14584291e-01  5.23614168e-01 -3.69518697e-02  7.58335829e-01
  4.48747158e-01 -6.46085143e-02  7.10317612e-01  5.17220259e-01
 -7.60071576e-02  7.25518823e-01  5.44173539e-01 -6.39433637e-02
  7.44383752e-01  5.30728698e-01 -5.32078259e-02]",Oo maa goo turu lobe
"[ 3.34747702e-01  5.88584661e-01 -9.54427293e-08  4.06925201e-01
  5.91761589e-01  1.81250256e-02  4.67518240e-01  5.64848483e-01
  1.44147500e-02  5.11652350e-01  5.72512329e-01  2.03966891e-04
  5.42863429e-01  5.99016309e-01 -1.45090697e-02  4.56407636e-01
  4.03730869e-01  1.45774130e-02  4.91841614e-01  3.42375129e-01
 -8.78986903e-03  5.27666509e-01  3.45545530e-01 -1.82521436e-02
  5.50041497e-01  3.70703965e-01 -2.13344228e-02  4.34551656e-01
  3.86528581e-01 -9.71679203e-03  5.12208641e-01  4.36746389e-01
 -3.77584137e-02  4.86252695e-01  5.06349862e-01 -3.57212722e-02
  4.57612664e-01  5.05530536e-01 -2.68120393e-02  4.14580762e-01
  3.89950335e-01 -3.56344841e-02  4.85790074e-01  4.54662383e-01
 -6.81530088e-02  4.54321295e-01  5.19031167e-01 -5.58533520e-02
  4.25818384e-01  5.11860430e-01 -3.93583737e-02  3.94565046e-01
  4.08532262e-01 -6.00212030e-02  4.52322185e-01  4.53571200e-01
 -7.90707693e-02  4.32294667e-01  5.05052686e-01 -6.49211928e-02
  4.06348079e-01  5.05291462e-01 -4.92663346e-02]",Oo maa goo turu lobe
